;userid;artid;rating_count
1805;user_000003;04cd0cfd-bfd1-4c36-bc38-95c35e2c045f;15
1806;user_000003;04f8dad4-de2d-4e98-8837-6a55075a9847;132
1807;user_000003;05071a7e-e71c-4306-a509-591cd3686893;40
1808;user_000003;052e4236-4484-48e9-b612-874f1b0fc174;1
1809;user_000003;056e4f3e-d505-4dad-8ec1-d04f521cbb56;895
1810;user_000003;05755bf1-380c-487f-983f-d1a02401fa28;61
1811;user_000003;05ba0467-3a94-4f44-97c9-b8d7c0683a40;1
1812;user_000003;066f2d47-6238-4518-9687-394d323b21da;1
1813;user_000003;06fb1c8b-566e-4cb2-985b-b467c90781d4;5
1814;user_000003;0743b15a-3c32-48c8-ad58-cb325350befa;30
1815;user_000003;07a2dd02-a308-4d15-a76d-204b7660830f;13
1816;user_000003;07cc14fb-4784-4a25-804b-2686ed5ef52c;3
1817;user_000003;07e748f1-075e-428d-85dc-ce3be434e906;32
1818;user_000003;07efa8cb-2da8-4d40-9676-c2e5929e517d;34
1819;user_000003;0854779f-9285-49c2-b700-f8da1983bdf8;2
1820;user_000003;08962fc5-ed17-453b-9c68-ff7922eb4957;2
1821;user_000003;08e6bef1-633e-41d8-8201-a65e1ac8ec64;4
1822;user_000003;092ca127-2e07-4cbd-9cba-e412b4ddddd9;2
1823;user_000003;09885b8e-f235-4b80-a02a-055539493173;28
1824;user_000003;09eeeefd-96ad-489b-a5d9-4fbfc40de5ef;32
1825;user_000003;09f50a8b-0f8f-4b86-9805-513d81691a03;1
1826;user_000003;0ab49580-c84f-44d4-875f-d83760ea2cfe;15
1827;user_000003;0acae232-d31a-4211-b6d0-6af1b6350274;55
1828;user_000003;0ad7bbcd-6e77-4dc0-bb61-e331c46f70ec;260
1829;user_000003;0b511854-c21c-4af1-9c31-e3fc178ded61;5
1830;user_000003;0bb097e6-5745-4050-9549-aa7c39adfca6;3
1831;user_000003;0bc858a1-3573-4216-9423-c96dd8c72919;19
1832;user_000003;0c559a85-776c-4cf4-b18a-f3fe6a105e18;6
1833;user_000003;0cc9e56e-a623-47ea-b5f2-1a1757cc2426;32
1834;user_000003;0cd12ab3-9628-45ef-a97b-ff18624f14a0;7
1835;user_000003;0cee95e3-a61d-4cd1-a39c-75464a05b606;66
1836;user_000003;0cf9d983-aecf-4d57-9e94-fde2beac014f;8
1837;user_000003;0d46a2b2-f85c-4271-8ade-2c33d5b2c56b;2
1838;user_000003;0d8b0d50-e4cf-4da4-965d-f24c58ec3268;3
1839;user_000003;0d9ff9c7-394e-4228-93aa-c4afd4765324;1
1840;user_000003;0e0dd9da-5878-4c46-9a9a-6df43abb5c96;8
1841;user_000003;0e4df37c-a45c-4398-8c74-c2e9b53e3009;8
1842;user_000003;0e9d0de0-db26-4204-b141-3fe2ddb06ea4;2
1843;user_000003;0ea427c8-07d4-4f9c-92c6-bc4e8241799a;1
1844;user_000003;0eac5ca2-60e4-4f5f-ac99-1c262d9c43ea;1
1845;user_000003;0f18d2a9-cc0c-42d3-a045-110cdf9a8cac;1
1846;user_000003;0fc0b0e8-9e40-432d-973e-a184b7be01e1;1
1847;user_000003;0febdcf7-4e1f-4661-9493-b40427de2c13;1
1848;user_000003;109958eb-a335-4c5e-907e-597ff4c6af46;7
1849;user_000003;115eda90-a9f4-4437-9e4d-513daa0d5f35;1
1850;user_000003;1165d619-d5d5-497e-b1b7-261d1e355d96;2
1851;user_000003;11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5;228
1852;user_000003;120e728a-4078-47b7-a31c-d581ade28bde;4
1853;user_000003;122d63fc-8671-43e4-9752-34e846d62a9c;1
1854;user_000003;124212e2-801e-481c-ac31-6038a4389603;4
1855;user_000003;127a724f-6f90-4223-92bb-9c93721b552a;2
1856;user_000003;12ddd08d-9553-4db4-9baf-b192c7d47983;2
1857;user_000003;1302c7ad-e6b5-433c-b172-0debf9f82d68;3
1858;user_000003;1355d559-f13f-4c78-a7a8-02b6d747d94e;2
1859;user_000003;13655113-cd16-4b43-9dca-cadbbf26ee05;9
1860;user_000003;13760c0f-e191-4948-baac-3371f8a7e323;2
1861;user_000003;144ef525-85e9-40c3-8335-02c32d0861f3;2
1862;user_000003;149326c2-b8a3-48e3-b3d2-9b5b9593127f;7
1863;user_000003;149ae27b-a095-4fae-bebe-629d64740084;2
1864;user_000003;149e6720-4e4a-41a4-afca-6d29083fc091;2
1865;user_000003;152b46f2-a81d-48f2-82a4-03c2820e7f14;7
1866;user_000003;1553a7b2-15ad-490b-80d6-99011fa6180c;9
1867;user_000003;15b4aace-6126-402a-96f8-131a943ce20e;3
1868;user_000003;164f0d73-1234-4e2c-8743-d77bf2191051;27
1869;user_000003;165cb8e1-7f9f-42e7-8446-033950a0eded;2
1870;user_000003;16b97aaa-d7c0-469f-8c97-47c705b2d02f;2
1871;user_000003;17be38e7-97bf-4ead-8432-ba05455b3860;11
1872;user_000003;17e137fb-59e5-4fd7-af48-afc34995396c;13
1873;user_000003;18411cb1-a3e0-49ae-a308-dd9004677726;15
1874;user_000003;18d18849-fd22-4720-9ae4-5bc3ce39f93d;2
1875;user_000003;190e78ac-8f44-4bf1-a4ff-95ed9376ad9e;9
1876;user_000003;1946a82a-f927-40c2-8235-38d64f50d043;16
1877;user_000003;194eeda1-e662-43bc-b9be-32fc1afecc8b;4
1878;user_000003;197450cd-0124-4164-b723-3c22dd16494d;63
1879;user_000003;199d0ab3-22c0-4c00-b99d-257f591dda1f;61
1880;user_000003;19d37d2f-fefc-4ff3-aeb1-1aeae97ea6de;47
1881;user_000003;1a1cd7f3-e5df-4eca-bae2-2757c9e656b5;44
1882;user_000003;1a93096e-62a6-4c6f-8f78-72e752c0d6f0;3
1883;user_000003;1b2f499c-cd47-421b-b5c1-bed495b0ded9;2
1884;user_000003;1b54e90c-638e-4fdd-a20e-4ab09db9fdaf;4
1885;user_000003;1c1c86a2-7850-47ac-8771-ae6359bae2b7;15
1886;user_000003;1c3919b2-43ca-4a4a-935d-9d50135ec0ef;407
1887;user_000003;1c46e82f-4764-4d82-a33b-5d5aee5e2881;23
1888;user_000003;1c513fb9-e6b7-4915-b4d3-026681c83065;2
1889;user_000003;1c70a3fc-fa3c-4be1-8b55-c3192db8a884;26
1890;user_000003;1d11e2a1-4531-4d61-a8c7-7b5c6a608fd2;4
1891;user_000003;1d5aa664-2a04-4e5f-8751-0e919e8d68f0;4
1892;user_000003;1de167f5-7bec-4371-9029-a45a7332b792;12
1893;user_000003;1e1c10de-63cf-424e-8547-0474c825f908;1
1894;user_000003;1e5be2ae-581a-49bd-9c29-29cc0e66ba6c;8
1895;user_000003;1ea02369-7044-48e1-86b1-e05ce402f000;6
1896;user_000003;1f064e2d-aa55-4631-8f62-e2c14bbe1f4e;7
1897;user_000003;1f16a425-2606-4137-a6b7-234b6dabe037;14
1898;user_000003;1f1f6737-b930-46fc-8d25-110bb99f7490;2
1899;user_000003;1f43d76f-8edf-44f6-aaf1-b65f05ad9402;1
1900;user_000003;1f8e4ffd-b81b-4d10-91f4-461585bf9d16;3
1901;user_000003;1f9df192-a621-4f54-8850-2c5373b7eac9;22
1902;user_000003;20883363-1ea4-4d72-ad72-c0e767038f3e;10
1903;user_000003;218337a9-5ee8-4b7c-8eeb-26a83f19c1d8;8
1904;user_000003;22a096ef-c70d-4d70-ae19-4fc2412d4986;86
1905;user_000003;2339bc21-aa92-4850-86f0-4bb9433910c8;1
1906;user_000003;243c6f61-d83b-4459-bebd-5899df0da111;4
1907;user_000003;24486aba-1e38-4c99-aa1d-bec293bce49e;5
1908;user_000003;244afcb7-fa9a-49b1-9aa6-0149512d1c52;84
1909;user_000003;2469950a-f0ca-425a-bfbc-baf55ea3afde;3
1910;user_000003;24930c0b-1296-46cb-8617-1fc6ecdd2d05;8
1911;user_000003;24e1b53c-3085-4581-8472-0b0088d2508c;70
1912;user_000003;24f1766e-9635-4d58-a4d4-9413f9f98a4c;5
1913;user_000003;265f242e-cf4e-4fbe-a3fe-43112387172f;89
1914;user_000003;26c3bb94-952e-4ff3-ad5a-704ee9137700;11
1915;user_000003;270acfee-1fbe-413e-a0a8-6a35a8b3b66c;3
1916;user_000003;273f5816-0854-48ab-a709-bc773afe3a36;3
1917;user_000003;27e611e7-8794-4bfd-8468-4c07cdc6cebe;2
1918;user_000003;28af8b37-3e74-4ffd-9e4c-9662de9842a4;8
1919;user_000003;28cbf94d-0700-4095-a188-37e373b069a7;8
1920;user_000003;29762c82-bb92-4acd-b1fb-09cc4da250d2;2
1921;user_000003;299278d3-25dd-4f30-bae4-5b571c28034d;16
1922;user_000003;29ed4a49-fb99-4a5c-8713-609cabe6f34a;25
1923;user_000003;29eead4d-3793-4625-8727-c03edbb38b8b;2
1924;user_000003;2a0cce30-071b-4ba9-bf78-ae76c9eb7316;2
1925;user_000003;2aab61bc-67f4-4722-8c6e-e1821b2e32a6;1
1926;user_000003;2aaf7396-6ab8-40f3-9776-a41c42c8e26b;1
1927;user_000003;2b6514cd-d424-45fe-ab85-bd8719f4492d;2
1928;user_000003;2bc3d11f-58fe-4adb-bfd9-6d316973005a;1
1929;user_000003;2c2a80cf-193d-4be6-992e-311428085474;2
1930;user_000003;2c311e1d-5da3-4ffb-a46e-572981b5849f;1
1931;user_000003;2cc08f60-1033-4252-9a46-2ccc8d3a1723;2
1932;user_000003;2ddd167f-5b8a-4372-b350-6ad50493bac0;1
1933;user_000003;2e41ae9c-afd2-4f20-8f1e-17281ce9b472;30
1934;user_000003;2e80ba15-ec0f-4bd4-b263-7e0671f38255;1
1935;user_000003;2eabf78f-61fd-43d5-a4b4-0e9b376d9849;3
1936;user_000003;2eada8f8-056a-4093-bbc2-004909ce743b;1
1937;user_000003;2f360fd9-6440-4896-9f45-8156e8b0b204;6
1938;user_000003;2f4ddc44-7178-4ca0-97e2-903b20329140;2
1939;user_000003;2fa27deb-ae3c-44b8-a8c8-d55cf7b4e254;10
1940;user_000003;2fa45bbb-0efb-4950-9d40-94bf23cbfec1;7
1941;user_000003;2fddb92d-24b2-46a5-bf28-3aed46f4684c;1
1942;user_000003;30111ec2-4574-4b1c-a6e6-372be13e9581;1
1943;user_000003;302ae60e-4c6f-444b-9a1f-8aa5f3aed57e;1
1944;user_000003;302bd7b9-d012-4360-897a-93b00c855680;5
1945;user_000003;3038ea0d-1cad-458c-a08b-b11276b27619;5
1946;user_000003;309c62ba-7a22-4277-9f67-4a162526d18a;17
1947;user_000003;30d639db-5c8f-494e-a937-460a4b67f3b4;2
1948;user_000003;30f91c72-d457-4c74-b14f-3ef8bf1e17a3;25
1949;user_000003;31610cea-5863-4439-9dad-b2826624107d;3
1950;user_000003;328721da-b2c8-4d8e-904e-35eb1aa718c4;28
1951;user_000003;328d146c-79f1-4eb6-9e40-8ee5710c14e5;6
1952;user_000003;329b400d-3b12-4f52-88db-91f12d36fb61;3
1953;user_000003;32efc6ae-edf6-4fd1-b268-226073db9a36;75
1954;user_000003;33b3c323-77c2-417c-a5b4-af7e6a111cc9;5
1955;user_000003;33f8d69f-5a01-4c44-a4ad-531b9c1f0d00;1
1956;user_000003;3414d446-735a-443c-931f-10634f57e5b9;3
1957;user_000003;343c5a53-5e83-4165-9980-5f46efa10d0e;3
1958;user_000003;344c7977-1c4b-4010-a0f7-27d9506301ec;1
1959;user_000003;34aacaab-6139-4e8e-975d-7f8b66d4a058;3
1960;user_000003;34cf95c7-4be9-4efd-a48a-c2ea4a0bb114;5
1961;user_000003;350bce49-c21b-4137-b50a-0766ded07e4d;166
1962;user_000003;35723b60-732e-4bd8-957f-320b416e7b7f;8
1963;user_000003;35dac7d2-0b1f-470f-9a5a-c53c8821f6d6;16
1964;user_000003;35ee110f-bcf5-48b3-880c-0be1e76681ec;1
1965;user_000003;3604c99d-c146-4276-aa0c-9376d333aeb8;96
1966;user_000003;361b282b-c7ac-4c50-a115-cf54e9e788f7;1
1967;user_000003;36261b5c-5cef-43aa-8a98-3630bcb9e228;15
1968;user_000003;3630fff3-52fc-4e97-ab01-d68fd88e4135;7
1969;user_000003;36494952-f434-45d8-a958-8b4acdbcf8a8;1
1970;user_000003;3697647f-1839-479e-98a1-9ad39004d923;2
1971;user_000003;36dc09e7-93da-4c23-bc0d-dcb68c8ed74f;14
1972;user_000003;36f1ffb6-f5e2-42d1-ab3b-af177d49dd4f;6
1973;user_000003;370bd5a3-4abf-4356-8576-3a8fc0c11d65;6
1974;user_000003;373d67d8-3afd-47c7-ae0b-ac8b149d6a98;2
1975;user_000003;3792dcb3-036e-45d6-8ee2-ff8d12c6c6c9;4
1976;user_000003;3798b104-01cb-484c-a3b0-56adc6399b80;150
1977;user_000003;37b94fc8-0adf-4335-a9fa-ae7a5fc36610;1
1978;user_000003;38d16213-25ba-450d-8665-4e08548e62e3;9
1979;user_000003;39ab1aed-75e0-4140-bd47-540276886b60;250
1980;user_000003;39c2a93d-9afa-4a22-9bba-c087ab056e1c;53
1981;user_000003;3b273365-00f8-4a5d-8f74-e684e9149dfc;65
1982;user_000003;3b6abeff-85bc-4415-b1f6-928b22c2ca34;2
1983;user_000003;3b935e72-f896-4b33-850a-d51b050c6b3e;7
1984;user_000003;3c6fd8cd-e843-4fcb-bd7e-b042f62a6911;2
1985;user_000003;3cc3942d-bbfc-446d-a8f4-f0e1e238ca86;1
1986;user_000003;3ce16eb9-c989-4a14-b764-aadb957d16e0;13
1987;user_000003;3cf656c1-6849-427a-90ab-cb8c37991a45;49
1988;user_000003;3d2b98e5-556f-4451-a3ff-c50ea18d57cb;2
1989;user_000003;3d3eaa5b-95f9-4153-95f1-4166f6bfd9fa;4
1990;user_000003;3dc00dcb-6106-43d1-b48d-21d236f53983;6
1991;user_000003;3fa354b6-aaba-4bb7-99ca-78a843047b4f;4
1992;user_000003;3fa7095b-4447-465e-a784-14b07789d7a1;1
1993;user_000003;4036bf23-2b69-4be9-a285-e89677ab49bb;2
1994;user_000003;4072139a-699c-4011-9bcc-baae6f959390;2
1995;user_000003;409df578-7472-4a6c-a236-ed7f97e2ee5f;2
1996;user_000003;40ee8fa3-c6d7-4556-b4e2-9f4114565043;270
1997;user_000003;410c9baf-5469-44f6-9852-826524b80c61;1
1998;user_000003;4167b497-1ae5-4502-a8e6-e1546ffbe514;22
1999;user_000003;421c468e-a4bf-4597-b1a0-77092ffb1f0a;8
2000;user_000003;42291392-0853-4515-ba84-e6151e52a667;1
2001;user_000003;4279aba0-1bde-40a9-8fb2-c63d165dc554;2
2002;user_000003;4317fa1b-42e6-41e7-98ee-44d3405ea1f9;15
2003;user_000003;432c7522-87c8-46e0-8c9e-6df1c6c09a24;3
2004;user_000003;43968c1e-dc13-4559-9568-de8372513377;5
2005;user_000003;43c0958c-27ef-46c4-b4cc-83cfca54170d;3
2006;user_000003;43d31fee-938c-4903-b548-76b8c0d1926a;2
2007;user_000003;43e81abc-bd9c-4056-8c2d-6dfdf3902025;10
2008;user_000003;4449ccf6-c948-4d33-aa97-b6ad98ce4b5b;61
2009;user_000003;44788264-d3c2-4c41-8167-a18664b8aaec;8
2010;user_000003;44a7f7d5-79df-4f44-8f5e-02dfc0626904;36
2011;user_000003;44c48a1b-defd-4222-bee6-03f9ee9a7be9;18
2012;user_000003;44cf61b8-5197-448a-b82b-cef6ee89fac5;24
2013;user_000003;45074d7c-5307-44a8-854f-ae072e1622ae;43
2014;user_000003;450f18e2-aec1-46ae-89cc-d7fba4bff44e;2
2015;user_000003;4539050e-e355-4c39-bdfa-e74cb67ce365;12
2016;user_000003;4730a989-8cf4-437b-9825-135f01644eab;2
2017;user_000003;47347cb8-ac34-4916-84b6-d85d4e5e5384;12
2018;user_000003;477b8c0c-c5fc-4ad2-b5b2-191f0bf2a9df;148
2019;user_000003;47b8b42a-96e8-46fa-9ea6-70c5136ae971;29
2020;user_000003;484cabf9-4ded-4498-9444-e58251b9bba3;1
2021;user_000003;49b34ba3-46a2-40af-b6c0-6f1fab93af8b;2
2022;user_000003;49d68d0c-cfe4-4adb-abe5-64cb50671070;1
2023;user_000003;4a4ee089-93b1-4470-af9a-6ff575d32704;6
2024;user_000003;4a9941d7-1a51-47ba-bb11-22f09538fc0e;3
2025;user_000003;4ab20a44-3df1-48bc-9cc1-d130ef2179d4;25
2026;user_000003;4b2d6a23-034d-4a29-9bb9-d2462796da4e;1
2027;user_000003;4bd939ac-c99f-4ffc-97a8-dcf74155a52f;5
2028;user_000003;4c02dacc-6797-4907-9a03-1352176c7828;1
2029;user_000003;4c567499-3a26-40e3-9471-20feb6c73767;44
2030;user_000003;4caec583-cdcb-437c-af84-8797b11b6807;5
2031;user_000003;4d499e30-aecd-4847-9601-3f5c07e395fb;1
2032;user_000003;4d7928cd-7ed2-4282-8c29-c0c9f966f1bd;7
2033;user_000003;4d86ad4e-28d8-4e9f-8cf4-735c57060fdc;48
2034;user_000003;4d8afa16-4018-4ca8-8b5e-ede8f9314562;5
2035;user_000003;4e7f9845-d23e-4269-8658-e34ee78e676b;2
2036;user_000003;4ed35152-5207-4101-8904-6cb5d159b545;8
2037;user_000003;4efc4d86-18b5-4b6f-9380-6b8910482d37;2
2038;user_000003;4effc9d4-812f-40ee-a72e-6f9516b756a7;2
2039;user_000003;4f4d2d04-146a-4974-abfa-76163e9431d8;6
2040;user_000003;4f6654b3-0ae3-44bc-9bed-e9477446beab;1
2041;user_000003;4f9675d2-f6d5-486c-9b26-33dcca998500;2
2042;user_000003;4fbc55bb-61be-4eb7-b4b4-c08c68b4e060;46
2043;user_000003;50549203-9602-451c-b49f-ff031ba8635c;1
2044;user_000003;505cc7ac-b92c-46dd-94f2-e22b18fdcf57;2
2045;user_000003;5138cc3c-3931-4354-a4a7-0caa2ed42cad;1
2046;user_000003;516cef4d-0718-4007-9939-f9b38af3f784;108
2047;user_000003;5182c1d9-c7d2-4dad-afa0-ccfeada921a8;45
2048;user_000003;519ffb10-8132-4403-a4fd-7b5d00c4e52f;4
2049;user_000003;52074ba6-e495-4ef3-9bb4-0703888a9f68;3
2050;user_000003;5275425d-3cdb-4a9a-b9eb-3e246ec69881;5
2051;user_000003;52c0151f-87ae-455b-94e2-b1a66c0169aa;2
2052;user_000003;52ee72de-e3d1-4429-9e39-d6bfedfe7295;4
2053;user_000003;52fb411d-5884-497e-9cc1-1e0eb3cfcb01;75
2054;user_000003;534ee493-bfac-4575-a44a-0ae41e2c3fe4;44
2055;user_000003;541f16f5-ad7a-428e-af89-9fa1b16d3c9c;3
2056;user_000003;5441c29d-3602-4898-b1a1-b77fa23b8e50;4
2057;user_000003;55150218-32d5-48aa-9e89-585ccf1ac6f2;4
2058;user_000003;551c816c-923f-449f-b0a1-8b1ca8b3b30c;4
2059;user_000003;564fc407-34d2-400b-8d14-53535054d394;117
2060;user_000003;568045b3-c3cb-4100-9bc5-ef9cdcebe643;2
2061;user_000003;56df5343-86ac-4dd9-8331-173a4439337e;2
2062;user_000003;5700dcd4-c139-4f31-aa3e-6382b9af9032;7
2063;user_000003;57805d77-f947-4851-b7fb-78baad154451;1
2064;user_000003;584c04d2-4acc-491b-8a0a-e63133f4bfc4;22
2065;user_000003;5879a47f-c54f-4ebe-8d63-cdc9c6310dd2;249
2066;user_000003;58e5332d-383e-414c-9917-776d7b1493a2;7
2067;user_000003;593f8594-83ad-4df4-a9b8-e4d225f55440;3
2068;user_000003;59f1e59e-4add-4b4b-bd6e-5397c1c91637;2
2069;user_000003;5a8e07d5-d932-4484-a7f7-e700793a9c94;1
2070;user_000003;5ab2cf34-517e-48eb-b3a5-34e1cbcd600a;19
2071;user_000003;5aea663c-7508-4992-bf56-fb0362797187;23
2072;user_000003;5b11f4ce-a62d-471e-81fc-a69a8278c7da;2
2073;user_000003;5b32946a-4c08-4a75-b1b1-60700470671f;1
2074;user_000003;5b3cc848-942f-4363-8e89-b63a13c3fd0e;2
2075;user_000003;5bb2a9c8-3505-4c45-9717-19f0f8f35425;2
2076;user_000003;5c46148d-a66f-4cf8-a367-33642632a312;4
2077;user_000003;5c6acb91-4b9b-4245-b92f-e817295c4ed0;2
2078;user_000003;5c6f8874-cb53-4f4d-9168-cc2af8c7ecf9;5
2079;user_000003;5c8ef680-4369-4a6d-8e12-9c1a3d86fd57;2
2080;user_000003;5c928e10-39bf-41d2-9a0b-bcd13be39dc7;1
2081;user_000003;5ca3f318-d028-4151-ac73-78e2b2d6cdcc;5
2082;user_000003;5cb608ea-bd36-4a33-b9a5-822c7fc4194d;9
2083;user_000003;5d02f264-e225-41ff-83f7-d9b1f0b1874a;5
2084;user_000003;5dedf5cf-a598-4408-9556-3bf3f149f3ba;9
2085;user_000003;5e372a49-5672-4fb8-ba14-18c90780c4f9;61
2086;user_000003;5e6c760b-42e0-4df4-a221-0269355da00a;4
2087;user_000003;5e94030f-c3c7-4777-a5af-5ecfbfc37bba;2
2088;user_000003;5f6ab597-f57a-40da-be9e-adad48708203;2
2089;user_000003;5faadfe6-b622-42bb-bf31-5bf277a85850;1
2090;user_000003;600b1218-08a4-421b-9f9d-a534eba88512;54
2091;user_000003;6026ad9e-35b8-48ef-912b-49ac6eec7ac0;3
2092;user_000003;604fec4b-511d-42f1-9645-f2ba119cd351;3
2093;user_000003;6132d472-da90-472b-8199-553e6bd74839;3
2094;user_000003;618b6900-0618-4f1e-b835-bccb17f84294;27
2095;user_000003;61f0f467-bdd1-48fa-90aa-a23bb0093fca;6
2096;user_000003;62162215-b023-4f0e-84bd-1e9412d5b32c;1
2097;user_000003;62c977ed-e00d-49a9-8b4b-951cbc7e1971;6
2098;user_000003;62d8c600-1830-49ac-89b3-edcf60d7471e;12
2099;user_000003;63011a8d-0117-4f7e-9991-1ef1f337ff70;1
2100;user_000003;630662ea-1c7d-4208-99fd-ba3afec20f0c;1
2101;user_000003;63768df8-b589-49e6-ae62-899206bab9a2;4
2102;user_000003;647221d0-f6b1-4e03-924c-c59b8059536f;39
2103;user_000003;64b7775c-c9f3-4dcf-9d2d-73bc48fcf934;11
2104;user_000003;64cdc08f-ba6f-41fe-94be-452dc6d5108e;1
2105;user_000003;64e22e24-7196-466e-a800-49cf3c4ba59a;7
2106;user_000003;64e66990-d2d3-4228-ba4e-eb71032fa81f;2
2107;user_000003;651a5df3-ef1d-47c2-97df-6fc2637e9c48;47
2108;user_000003;6606c527-376a-47b4-bb35-748d01e14f6d;48
2109;user_000003;6648391e-7890-4f6c-b939-976f215195d3;73
2110;user_000003;66ad8456-1d33-4d7d-b8c3-a8f1a3b1e74f;72
2111;user_000003;66c662b6-6e2f-4930-8610-912e24c63ed1;14
2112;user_000003;66fc5bf8-daa4-4241-b378-9bc9077939d2;47
2113;user_000003;674a7e8c-9682-419a-8e05-2358e28b5359;68
2114;user_000003;674bf89f-8e70-4472-929d-6b4ed6f98c88;18
2115;user_000003;678d88b2-87b0-403b-b63d-5da7465aecc3;47
2116;user_000003;67bb73ee-e70c-4bfd-9bf1-e7a09768f9a9;2
2117;user_000003;67c38fd8-ee10-4077-bbcd-c35ea141b4bd;3
2118;user_000003;67f7bd59-1da1-47ac-be57-f20b854ca80f;6
2119;user_000003;6849ebec-b385-4b41-b5a1-125f91e46119;7
2120;user_000003;68be8273-cb12-4053-964d-157b7e5cf265;6
2121;user_000003;68ec1b08-3c2e-40b3-b0af-8f323743fdff;5
2122;user_000003;69421e11-e4c3-4854-951b-ceab4972e38e;66
2123;user_000003;696d8523-39a0-44e2-9add-afaa183a2f46;3
2124;user_000003;697eba1a-bf52-46b1-a19f-4d7190b63e5c;1
2125;user_000003;697f8b9f-0454-40f2-bba2-58f35668cdbe;28
2126;user_000003;69b39eab-6577-46a4-a9f5-817839092033;14
2127;user_000003;69c4cc43-8163-41c5-ac81-30946d27bb69;43
2128;user_000003;69ec6867-bda0-404b-bac4-338df8d73723;78
2129;user_000003;6a25fcf3-fc55-4d5a-9f86-00a603a021eb;4
2130;user_000003;6a65d878-fcd0-42cf-aff9-ca1d636a8bcc;12
2131;user_000003;6a726ac6-019e-455c-8bbb-571a77bed52e;1
2132;user_000003;6acb932e-840d-47ac-8e0d-725ad8a6e52c;1
2133;user_000003;6ad1d4ec-140c-48f4-9903-8ed9f0c0f654;2
2134;user_000003;6b22de04-fb48-44aa-bd02-c1427f635477;1
2135;user_000003;6ba963b8-83fd-4019-b454-806cacf9a49b;1
2136;user_000003;6bb1757f-887b-47fe-827c-a6fca6df21d0;3
2137;user_000003;6c359a33-6d54-475a-be94-939e2614c55f;5
2138;user_000003;6c5ab1b7-8c64-4edb-b6fb-aea57df96a9d;17
2139;user_000003;6c8b9855-ba8b-48f9-ac1d-42167f7f7b18;85
2140;user_000003;6c95bdc4-03be-4659-a304-f9420fdd34bb;2
2141;user_000003;6ce9aa3b-a58b-40dc-94f5-954da0a279d1;41
2142;user_000003;6cfd7ffc-824f-4219-8e27-4b9417700f44;2
2143;user_000003;6d1d1fca-3f97-4919-970d-9089aa830aa3;9
2144;user_000003;6ed9f05b-97f3-437b-ae52-6b6fee5ecc30;2
2145;user_000003;6ee7a715-e0c0-46d0-a215-2e17001699fc;6
2146;user_000003;6eea322e-ab09-451f-818b-a1348ce14b91;35
2147;user_000003;6f7dea51-1d02-4be1-b138-92078518350c;2
2148;user_000003;6fad4586-a3e7-481e-abcc-fa7bf6a03fd7;1
2149;user_000003;6fe07aa5-fec0-4eca-a456-f29bff451b04;42
2150;user_000003;6ffb8ea9-2370-44d8-b678-e9237bbd347b;10
2151;user_000003;70656ac2-f200-4fed-b3d8-c06a1167f911;15
2152;user_000003;70bfae23-de36-42a9-9650-2f41b7f7933f;1
2153;user_000003;7177cc7b-5739-4fb7-a8e8-5ab4bd216f0e;3
2154;user_000003;71bd1152-5ee2-4919-80d7-d269dfd48a55;3
2155;user_000003;71edf5c9-9085-40c7-937f-02ce1265932a;2
2156;user_000003;7249b899-8db8-43e7-9e6e-22f1e736024e;26
2157;user_000003;72609007-4227-4bdd-a993-1e92df52527a;65
2158;user_000003;728ea90d-279b-4201-a8c4-597830883150;2
2159;user_000003;7291957b-c463-4275-a41c-a104c9e2337f;1
2160;user_000003;72b79862-f18c-44f3-95b9-f88f46655890;3
2161;user_000003;72c38a52-669e-434e-964f-09fc1cb4babc;4
2162;user_000003;72c536dc-7137-4477-a521-567eeb840fa8;2
2163;user_000003;730a0f1f-09f2-40c2-9d60-4bfcbe3b9fd5;19
2164;user_000003;734bb5c6-1aab-4b7c-8e69-3590f7305726;1
2165;user_000003;73faa89a-ee00-4e40-b68e-80e4891dbc45;3
2166;user_000003;73fdb566-a9b1-494c-9f32-51768ec9fd27;21
2167;user_000003;74134743-106c-47a6-bb8d-5c9efde7818c;13
2168;user_000003;74171dd1-1950-4c9a-88ef-93e039403c76;21
2169;user_000003;746737be-e792-42bb-b18c-fb46d7935d7a;2
2170;user_000003;74e2c381-7a79-4c21-8738-20da383e14d2;46
2171;user_000003;75393924-28bf-4f25-81bf-d674762a69d6;1
2172;user_000003;75ad262e-97f6-4a4d-b807-5db62a122b6a;1
2173;user_000003;764eb299-d4a6-4a9d-af8b-d0dcf7b3d3ca;22
2174;user_000003;76a5a114-ed6a-4eb6-8a81-ad5768d4b41c;3
2175;user_000003;76b4331b-278c-45ce-b32c-415fcf6a3568;95
2176;user_000003;76bee0a6-10fc-416c-a8fd-d9c91ee9642c;37
2177;user_000003;76e78b58-f301-4975-8058-7f84d8360738;1
2178;user_000003;774666d2-2064-4d6c-856c-f8cda0aaf9f0;1
2179;user_000003;7859f3f1-656e-4901-9194-f1d177d51524;1
2180;user_000003;78db4a0e-de8f-4849-8a93-7b22426015d6;1
2181;user_000003;78f797e3-4913-4026-aad0-1cd858bd735b;50
2182;user_000003;79239441-bfd5-4981-a70c-55c3f15c1287;6
2183;user_000003;79255a50-40df-447f-9612-2cf669080196;1
